#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;01:07:22;3.767;1.000;65.7;32.6;;;;;;;;;;;;;;;;;;
 ;01:07:23;3.766;1.000;66.0;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:24;3.766;1.000;66.2;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:25;3.765;1.000;66.5;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:26;3.765;1.000;66.8;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:27;3.765;1.000;67.1;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:28;3.764;1.000;67.3;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:29;3.763;1.000;67.6;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:30;3.763;1.000;67.9;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:31;3.762;1.000;68.2;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:32;3.762;1.000;68.5;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:33;3.762;1.000;68.7;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:34;3.761;1.000;69.0;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:35;3.761;1.000;69.3;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:36;3.760;1.000;69.6;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:37;3.760;1.000;69.8;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:38;3.759;1.000;70.1;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:39;3.759;1.000;70.4;32.7;;;;;;;;;;;;;;;;;;
 ;01:07:40;3.759;1.000;70.7;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:41;3.758;1.000;71.0;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:42;3.757;1.000;71.2;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:43;3.757;1.000;71.5;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:44;3.757;1.000;71.8;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:45;3.756;1.000;72.1;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:46;3.755;1.000;72.3;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:47;3.755;1.000;72.6;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:48;3.755;1.000;72.9;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:49;3.754;1.000;73.2;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:50;3.754;1.000;73.5;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:51;3.753;1.000;73.7;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:52;3.753;1.000;74.0;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:53;3.752;1.000;74.3;32.8;;;;;;;;;;;;;;;;;;
 ;01:07:54;3.752;1.000;74.6;32.9;;;;;;;;;;;;;;;;;;
 ;01:07:55;3.751;1.000;74.8;32.9;;;;;;;;;;;;;;;;;;
 ;01:07:56;3.751;1.000;75.1;32.9;;;;;;;;;;;;;;;;;;
 ;01:07:57;3.751;1.000;75.4;32.9;;;;;;;;;;;;;;;;;;
 ;01:07:58;3.750;1.000;75.7;32.9;;;;;;;;;;;;;;;;;;
 ;01:07:59;3.749;1.000;76.0;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:00;3.749;1.000;76.2;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:01;3.749;1.000;76.5;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:02;3.748;1.000;76.8;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:03;3.748;1.000;77.1;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:04;3.748;1.000;77.3;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:05;3.747;1.000;77.6;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:06;3.746;1.000;77.9;32.9;;;;;;;;;;;;;;;;;;
 ;01:08:07;3.746;1.000;78.2;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:08;3.746;1.000;78.5;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:09;3.746;1.000;78.7;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:10;3.745;1.000;79.0;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:11;3.744;1.000;79.3;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:12;3.744;1.000;79.6;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:13;3.744;1.000;79.8;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:14;3.743;1.000;80.1;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:15;3.743;1.000;80.4;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:16;3.742;1.000;80.7;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:17;3.742;1.000;81.0;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:18;3.741;1.000;81.2;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:19;3.741;1.000;81.5;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:20;3.741;1.000;81.8;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:21;3.740;1.000;82.1;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:22;3.740;1.000;82.3;33.0;;;;;;;;;;;;;;;;;;
 ;01:08:23;3.740;1.000;82.6;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:24;3.739;1.000;82.9;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:25;3.738;1.000;83.2;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:26;3.738;1.000;83.5;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:27;3.738;1.000;83.7;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:28;3.737;1.000;84.0;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:29;3.736;1.000;84.3;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:30;3.736;1.000;84.6;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:31;3.736;1.000;84.8;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:32;3.735;1.000;85.1;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:33;3.735;1.000;85.4;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:34;3.735;1.000;85.7;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:35;3.734;1.000;86.0;33.1;;;;;;;;;;;;;;;;;;
 ;01:08:36;3.733;1.000;86.2;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:37;3.733;1.000;86.5;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:38;3.733;1.000;86.8;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:39;3.732;1.000;87.1;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:40;3.732;1.000;87.3;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:41;3.732;1.000;87.6;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:42;3.731;1.000;87.9;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:43;3.731;1.000;88.2;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:44;3.730;1.000;88.5;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:45;3.730;1.000;88.7;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:46;3.729;1.000;89.0;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:47;3.729;1.000;89.3;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:48;3.729;1.000;89.6;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:49;3.728;1.000;89.8;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:50;3.727;1.000;90.1;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:51;3.727;1.000;90.4;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:52;3.727;1.000;90.7;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:53;3.726;1.000;91.0;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:54;3.726;1.000;91.2;33.2;;;;;;;;;;;;;;;;;;
 ;01:08:55;3.725;1.000;91.5;33.3;;;;;;;;;;;;;;;;;;
 ;01:08:56;3.725;1.000;91.8;33.3;;;;;;;;;;;;;;;;;;
 ;01:08:57;3.725;1.000;92.1;33.3;;;;;;;;;;;;;;;;;;
 ;01:08:58;3.724;1.000;92.3;33.3;;;;;;;;;;;;;;;;;;
 ;01:08:59;3.724;1.000;92.6;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:00;3.723;1.000;92.9;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:01;3.723;1.000;93.2;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:02;3.722;1.000;93.5;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:03;3.722;1.000;93.7;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:04;3.722;1.000;94.0;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:05;3.721;1.000;94.3;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:06;3.721;1.000;94.6;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:07;3.721;1.000;94.8;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:08;3.720;1.000;95.1;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:09;3.719;1.000;95.4;33.3;;;;;;;;;;;;;;;;;;
 ;01:09:10;3.719;1.000;95.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:11;3.719;1.000;96.0;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:12;3.718;1.000;96.2;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:13;3.717;1.000;96.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:14;3.717;1.000;96.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:15;3.717;1.000;97.1;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:16;3.716;1.000;97.3;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:17;3.716;1.000;97.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:18;3.716;1.000;97.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:19;3.715;1.000;98.2;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:20;3.715;1.000;98.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:21;3.714;1.000;98.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:22;3.714;1.000;99.0;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:23;3.713;1.000;99.3;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:24;3.713;1.000;99.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:09:25;3.713;1.000;99.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:26;3.712;1.000;100.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:27;3.712;1.000;100.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:28;3.711;1.000;100.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:29;3.711;1.000;101.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:30;3.711;1.000;101.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:31;3.710;1.000;101.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:32;3.710;1.000;101.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:33;3.710;1.000;102.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:34;3.709;1.000;102.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:35;3.708;1.000;102.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:36;3.708;1.000;102.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:37;3.708;1.000;103.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:38;3.707;1.000;103.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:39;3.707;1.000;103.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:40;3.706;1.000;104.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:41;3.706;1.000;104.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:42;3.705;1.000;104.6;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:43;3.705;1.000;104.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:44;3.705;1.000;105.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:09:45;3.705;1.000;105.4;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:46;3.704;1.000;105.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:47;3.703;1.000;106.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:48;3.703;1.000;106.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:49;3.703;1.000;106.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:50;3.702;1.000;106.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:51;3.702;1.000;107.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:52;3.702;1.000;107.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:53;3.701;1.000;107.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:54;3.700;1.000;107.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:55;3.700;1.000;108.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:56;3.700;1.000;108.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:57;3.699;1.000;108.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:58;3.699;1.000;109.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:09:59;3.698;1.000;109.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:10:00;3.698;1.000;109.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:10:01;3.697;1.000;109.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:02;3.697;1.000;110.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:03;3.697;1.000;110.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:04;3.697;1.000;110.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:05;3.696;1.000;111.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:06;3.695;1.000;111.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:07;3.695;1.000;111.5;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:08;3.695;1.000;111.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:09;3.694;1.000;112.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:10;3.694;1.000;112.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:11;3.694;1.000;112.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:12;3.693;1.000;112.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:13;3.692;1.000;113.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:14;3.692;1.000;113.5;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:15;3.692;1.000;113.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:16;3.692;1.000;114.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:17;3.691;1.000;114.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:18;3.691;1.000;114.6;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:19;3.690;1.000;114.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:20;3.690;1.000;115.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:21;3.689;1.000;115.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:22;3.689;1.000;115.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:23;3.689;1.000;116.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:10:24;3.688;1.000;116.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:25;3.687;1.000;116.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:26;3.687;1.000;116.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:27;3.687;1.000;117.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:28;3.686;1.000;117.4;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:29;3.686;1.000;117.7;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:30;3.686;1.000;117.9;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:31;3.685;1.000;118.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:32;3.685;1.000;118.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:33;3.684;1.000;118.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:34;3.684;1.000;119.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:35;3.684;1.000;119.3;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:36;3.683;1.000;119.6;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:37;3.683;1.000;119.9;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:38;3.683;1.000;120.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:39;3.682;1.000;120.4;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:40;3.681;1.000;120.7;33.8;;;;;;;;;;;;;;;;;;
 ;01:10:41;3.681;1.000;121.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:42;3.681;1.000;121.3;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:43;3.680;1.000;121.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:44;3.680;1.000;121.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:45;3.679;1.000;122.1;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:46;3.679;1.000;122.4;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:47;3.679;1.000;122.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:48;3.678;1.000;122.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:49;3.678;1.000;123.2;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:50;3.678;1.000;123.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:51;3.677;1.000;123.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:52;3.676;1.000;124.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:53;3.676;1.000;124.3;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:54;3.676;1.000;124.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:55;3.675;1.000;124.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:56;3.675;1.000;125.2;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:57;3.675;1.000;125.4;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:58;3.674;1.000;125.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:10:59;3.674;1.000;126.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:11:00;3.673;1.000;126.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:01;3.673;1.000;126.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:02;3.673;1.000;126.8;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:03;3.672;1.000;127.1;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:04;3.672;1.000;127.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:05;3.672;1.000;127.7;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:06;3.671;1.000;127.9;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:07;3.670;1.000;128.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:08;3.670;1.000;128.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:09;3.670;1.000;128.8;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:10;3.669;1.000;129.0;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:11;3.669;1.000;129.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:12;3.668;1.000;129.6;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:13;3.668;1.000;129.9;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:14;3.668;1.000;130.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:15;3.667;1.000;130.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:16;3.667;1.000;130.7;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:17;3.667;1.000;131.0;34.0;;;;;;;;;;;;;;;;;;
 ;01:11:18;3.666;1.000;131.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:19;3.665;1.000;131.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:20;3.665;1.000;131.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:21;3.665;1.000;132.1;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:22;3.664;1.000;132.4;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:23;3.664;1.000;132.7;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:24;3.664;1.000;132.9;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:25;3.663;1.000;133.2;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:26;3.663;1.000;133.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:27;3.662;1.000;133.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:28;3.662;1.000;134.0;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:29;3.662;1.000;134.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:30;3.661;1.000;134.6;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:31;3.661;1.000;134.9;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:32;3.660;1.000;135.2;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:33;3.660;1.000;135.4;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:34;3.659;1.000;135.7;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:35;3.659;1.000;136.0;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:36;3.659;1.000;136.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:37;3.658;1.000;136.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:38;3.658;1.000;136.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:11:39;3.657;1.000;137.1;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:40;3.657;1.000;137.4;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:41;3.657;1.000;137.7;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:42;3.656;1.000;137.9;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:43;3.656;1.000;138.2;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:44;3.656;1.000;138.5;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:45;3.655;1.000;138.8;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:46;3.654;1.000;139.0;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:47;3.654;1.000;139.3;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:48;3.654;1.000;139.6;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:49;3.653;1.000;139.9;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:50;3.653;1.000;140.2;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:51;3.653;1.000;140.4;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:52;3.652;1.000;140.7;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:53;3.652;1.000;141.0;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:54;3.651;1.000;141.3;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:55;3.651;1.000;141.5;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:56;3.651;1.000;141.8;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:57;3.650;1.000;142.1;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:58;3.650;1.000;142.4;34.2;;;;;;;;;;;;;;;;;;
 ;01:11:59;3.649;1.000;142.7;34.2;;;;;;;;;;;;;;;;;;
 ;01:12:00;3.649;1.000;142.9;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:01;3.648;1.000;143.2;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:02;3.648;1.000;143.5;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:03;3.648;1.000;143.8;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:04;3.648;1.000;144.0;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:05;3.647;1.000;144.3;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:06;3.646;1.000;144.6;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:07;3.646;1.000;144.9;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:08;3.646;1.000;145.2;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:09;3.645;1.000;145.4;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:10;3.645;1.000;145.7;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:11;3.645;1.000;146.0;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:12;3.644;1.000;146.3;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:13;3.643;1.000;146.5;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:14;3.643;1.000;146.8;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:15;3.643;1.000;147.1;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:16;3.643;1.000;147.4;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:17;3.642;1.000;147.7;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:18;3.641;1.000;147.9;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:19;3.641;1.000;148.2;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:20;3.641;1.000;148.5;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:21;3.640;1.000;148.8;34.3;;;;;;;;;;;;;;;;;;
 ;01:12:22;3.640;1.000;149.0;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:23;3.640;1.000;149.3;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:24;3.639;1.000;149.6;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:25;3.639;1.000;149.9;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:26;3.638;1.000;150.2;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:27;3.638;1.000;150.4;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:28;3.638;1.000;150.7;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:29;3.637;1.000;151.0;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:30;3.637;1.000;151.3;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:31;3.637;1.000;151.5;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:32;3.636;1.000;151.8;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:33;3.635;1.000;152.1;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:34;3.635;1.000;152.4;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:35;3.635;1.000;152.7;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:36;3.634;1.000;152.9;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:37;3.634;1.000;153.2;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:38;3.634;1.000;153.5;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:39;3.633;1.000;153.8;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:40;3.633;1.000;154.0;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:41;3.632;1.000;154.3;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:42;3.632;1.000;154.6;34.4;;;;;;;;;;;;;;;;;;
 ;01:12:43;3.632;1.000;154.9;34.4;;;;;;;;;;;;;;;;;;
